timestamp,frame_index,structural_dx_pixels,structural_dy_pixels,structural_displacement_pixels,velocity_x_pixels_s,velocity_y_pixels_s,velocity_magnitude_pixels_s,acceleration_x_pixels_s2,acceleration_y_pixels_s2,acceleration_magnitude_pixels_s2,optical_dominant_frequency_hz,valid_feature_count,tracking_quality,camera_fps
104249.2205,32,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9221,19,GOOD,31.7094
104249.2497,33,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8980,19,GOOD,31.7583
104249.2800,34,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8743,19,GOOD,31.1660
104249.3127,35,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8501,19,GOOD,30.3783
104249.3432,36,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8286,19,GOOD,30.3904
104249.3743,37,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8079,19,GOOD,30.4625
104249.4223,38,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7775,19,GOOD,29.9151
104249.4554,39,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7580,19,GOOD,29.8899
104249.4862,40,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7407,19,GOOD,30.4254
104249.5150,41,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7253,19,GOOD,30.4517
104249.5476,42,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7085,19,GOOD,30.3578
104249.5788,43,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6933,19,GOOD,30.3085
104249.6107,44,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6783,19,GOOD,30.2894
104249.6398,45,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6652,19,GOOD,30.3403
104249.6864,46,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6451,19,GOOD,29.9148
104249.7186,47,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6320,19,GOOD,29.9402
104249.7511,48,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6193,19,GOOD,30.2921
104249.7792,49,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6087,19,GOOD,30.3925
104249.8116,50,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5969,19,GOOD,30.3797
104249.8429,51,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860,19,GOOD,30.4599
104249.8746,52,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5753,19,GOOD,30.4049
104249.9172,53,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5615,19,GOOD,30.0720
104249.9481,54,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5519,19,GOOD,30.0030
104249.9804,55,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5423,19,GOOD,30.0127
104250.0096,56,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5339,19,GOOD,30.1202
104250.0425,57,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5246,19,GOOD,30.0500
104250.0740,58,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5161,19,GOOD,30.5306
104250.1043,59,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5082,19,GOOD,30.7377
104250.1364,60,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,19,GOOD,30.6167
104250.1816,61,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9779,19,GOOD,30.1732
104250.2117,62,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9637,19,GOOD,30.1457
104250.2442,63,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9489,19,GOOD,30.0777
104250.2754,64,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9350,19,GOOD,30.1209
104250.3101,65,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9201,19,GOOD,29.9928
104250.3418,66,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9069,19,GOOD,29.9743
104250.3743,67,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8937,19,GOOD,30.4620
104250.4056,68,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8814,19,GOOD,30.5185
104250.4352,69,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8701,19,GOOD,30.5563
104250.4690,70,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8575,19,GOOD,30.4001
104250.5166,71,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8402,19,GOOD,29.9278
104250.5479,72,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8293,19,GOOD,29.9244
104250.5777,73,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8193,19,GOOD,29.9918
104250.6095,74,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8087,19,GOOD,29.9054
104250.6387,75,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7993,19,GOOD,30.4547
104250.6708,76,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7892,19,GOOD,30.4545
104250.7015,77,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7798,19,GOOD,30.5127
104250.7345,78,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7698,19,GOOD,30.3557
104250.7668,79,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7604,19,GOOD,30.3598
104250.7970,80,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7518,19,GOOD,30.3951
104250.8329,81,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7418,19,GOOD,30.2638
104250.8766,82,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7299,19,GOOD,30.2283
104250.9055,83,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7223,19,GOOD,30.2910
104250.9397,84,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7135,19,GOOD,30.2315
104250.9706,85,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7057,19,GOOD,30.1777
104251.0020,86,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6980,19,GOOD,30.2249
104251.0337,87,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6904,19,GOOD,30.2176
104251.0672,88,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6825,19,GOOD,30.1179
104251.0997,89,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6750,19,GOOD,30.1074
104251.1300,90,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6682,19,GOOD,30.5799
104251.1774,91,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6577,19,GOOD,30.0303
104251.2023,92,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6524,19,GOOD,30.2676
104251.2346,93,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6456,19,GOOD,30.2364
104251.2670,94,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6389,19,GOOD,30.3070
104251.2956,95,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6331,19,GOOD,30.4055
104251.3278,96,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6267,19,GOOD,30.4124
104251.3630,97,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6199,19,GOOD,30.2909
104251.3979,98,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6133,19,GOOD,30.1251
104251.4207,99,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6090,19,GOOD,30.4702
104251.4677,100,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6004,19,GOOD,30.4928
104251.5017,101,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8915,19,GOOD,30.4054
104251.5338,102,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8831,19,GOOD,30.3303
104251.5628,103,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8756,19,GOOD,30.4213
104251.5957,104,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8673,19,GOOD,30.3017
104251.6316,105,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8584,19,GOOD,30.1847
104251.6604,106,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8514,19,GOOD,30.2442
104251.6907,107,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8441,19,GOOD,30.3311
104251.7236,108,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8364,19,GOOD,30.3104
104251.7548,109,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8292,19,GOOD,30.2780
104251.7865,110,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8220,19,GOOD,30.4109
104251.8334,111,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8115,19,GOOD,30.3078
104251.8658,112,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8045,19,GOOD,30.1985
104251.8981,113,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7976,19,GOOD,30.2570
104251.9283,114,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7912,19,GOOD,30.2797
104251.9578,115,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7851,19,GOOD,30.3399
104251.9880,116,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7790,19,GOOD,30.3883
104252.0190,117,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7727,19,GOOD,30.4692
104252.0492,118,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7668,19,GOOD,30.5404
104252.0997,119,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7570,19,GOOD,29.9048
104252.1309,120,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7511,19,GOOD,30.4144
104252.1617,121,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7453,19,GOOD,30.2288
104252.1909,122,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,19,GOOD,30.3233
104252.2187,123,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7349,19,GOOD,30.4725
104252.2494,124,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7294,19,GOOD,30.4024
104252.2842,125,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7233,19,GOOD,30.3240
104252.3128,126,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7184,19,GOOD,30.5328
104252.3483,127,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7123,19,GOOD,30.5125
104252.3938,128,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7047,19,GOOD,29.8026
104252.4236,129,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6998,19,GOOD,30.3363
104252.4528,130,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6951,19,GOOD,30.4914
104252.4840,131,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6901,19,GOOD,30.5200
104252.5141,132,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6853,19,GOOD,30.4831
104252.5458,133,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6804,19,GOOD,30.5239
104252.5905,134,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6736,19,GOOD,30.2441
104252.6210,135,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6690,19,GOOD,30.1880
104252.6510,136,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6646,19,GOOD,30.1985
104252.6799,137,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6603,19,GOOD,30.3229
104252.7116,138,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6558,19,GOOD,30.3106
104252.7437,139,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6512,19,GOOD,30.2954
104252.7778,140,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6464,19,GOOD,30.7065
104252.8204,141,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6405,19,GOOD,30.3808
104252.8523,142,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6362,19,GOOD,30.3937
104252.8820,143,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6322,19,GOOD,30.4077
104252.9111,144,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6284,19,GOOD,30.4223
104252.9474,145,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6236,19,GOOD,30.2262
104252.9805,146,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6193,19,GOOD,30.1590
104253.0090,147,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6157,19,GOOD,30.2158
104253.0404,148,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6118,19,GOOD,30.8277
104253.0736,149,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6077,19,GOOD,30.7624
104253.1220,150,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6018,19,GOOD,30.1984
104253.1551,151,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5978,19,GOOD,30.0762
104253.1857,152,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5942,19,GOOD,29.9905
104253.2139,153,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5909,19,GOOD,30.0680
104253.2463,154,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5871,19,GOOD,30.1403
104253.2783,155,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5835,19,GOOD,30.0369
104253.3094,156,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5800,19,GOOD,30.1756
104253.3375,157,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5768,19,GOOD,30.7277
104253.3704,158,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5732,19,GOOD,30.6301
104253.4185,159,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5680,19,GOOD,30.0299
104253.4494,160,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5647,19,GOOD,30.0380
104253.4791,161,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5616,19,GOOD,30.0542
104253.5132,162,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,19,GOOD,29.9779
104253.5433,163,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5549,19,GOOD,30.4349
104253.5756,164,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5516,19,GOOD,30.3793
104253.6066,165,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5485,19,GOOD,30.3473
104253.6391,166,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5452,19,GOOD,30.2344
104253.6704,167,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7228,19,GOOD,30.2443
104253.7019,168,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7188,19,GOOD,30.2657
104253.7343,169,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7146,19,GOOD,30.3209
104253.7818,170,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7086,19,GOOD,30.1615
104253.8120,171,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7048,19,GOOD,30.2177
104253.8417,172,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7011,19,GOOD,30.2184
104253.8722,173,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6974,19,GOOD,30.1744
104253.9049,174,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6935,19,GOOD,30.2875
104253.9382,175,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6895,19,GOOD,30.2831
104253.9707,176,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6856,19,GOOD,30.1545
104254.0016,177,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6820,19,GOOD,30.1696
104254.0438,178,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6771,19,GOOD,29.8890
104254.0761,179,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6735,0,LOST,30.3958
104254.1355,180,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6668,0,LOST,29.5816
104254.1712,181,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6628,0,LOST,29.4249
104254.2037,182,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6593,0,LOST,29.3005
104254.2332,183,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6561,0,LOST,29.3853
104254.2629,184,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6529,0,LOST,29.4537
104254.2963,185,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6494,0,LOST,29.3845
104254.3270,186,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6462,0,LOST,29.3079
104254.3600,187,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6427,0,LOST,29.3065
104254.3934,188,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6393,0,LOST,29.7483
104254.4249,189,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6361,0,LOST,29.7305
104254.4557,190,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6330,0,LOST,29.6933
104254.4870,191,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6299,0,LOST,29.7787
104254.5199,192,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6266,0,LOST,29.6945
104254.5544,193,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6233,0,LOST,29.6293
104254.5929,194,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6196,0,LOST,29.4015
104254.6320,195,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6158,0,LOST,29.2076
104254.6730,196,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6120,0,LOST,28.9251
104254.7119,197,0.0000,0.0000,25.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6083,0,LOST,28.7114
