timestamp,true_displacement,vibration,optical_x,optical_y,optical_rotation,scenario
0.270000,0.234363,-0.104179,0.290000,0.030000,0.037500,WARNING
0.280000,0.227270,-0.033947,0.285000,0.035000,0.007500,WARNING
0.290000,0.218144,0.088193,0.225000,0.095000,0.017500,WARNING
0.300000,0.217953,0.041676,0.225000,0.025000,0.027500,WARNING
0.310000,0.224323,0.027222,0.225000,0.070000,0.007500,WARNING
0.320000,0.230969,-0.066893,0.260000,0.085000,-0.005000,WARNING
0.330000,0.233470,-0.038795,0.235000,0.085000,0.022500,WARNING
0.340000,0.229242,0.054741,0.245000,0.100000,0.025000,WARNING
0.350000,0.220242,-0.023508,0.225000,0.100000,0.020000,WARNING
0.360000,0.208777,-0.109205,0.220000,0.070000,0.002500,WARNING
0.370000,0.188509,-0.116672,0.175000,0.055000,0.012500,WARNING
0.380000,0.155020,-0.052750,0.185000,0.085000,0.012500,WARNING
0.390000,0.118769,0.039152,0.120000,0.030000,0.007500,WARNING
0.400000,0.087236,-0.008698,0.130000,0.065000,0.005000,WARNING
0.410000,0.060182,0.099623,0.090000,0.045000,0.010000,WARNING
0.420000,0.043010,0.081042,0.095000,0.080000,-0.015000,WARNING
0.430000,0.034419,0.051096,0.065000,0.060000,0.020000,WARNING
0.440000,0.029127,0.099785,0.040000,0.045000,-0.010000,WARNING
0.450000,0.031439,0.000774,0.030000,0.045000,-0.010000,WARNING
0.460000,0.040023,0.093344,0.020000,0.080000,-0.007500,WARNING
0.470000,0.050846,0.025377,0.055000,0.055000,-0.005000,WARNING
0.480000,0.065393,0.028935,0.090000,0.025000,0.002500,WARNING
0.490000,0.081900,-0.049274,0.115000,0.035000,-0.012500,WARNING
0.500000,0.097163,-0.022762,0.120000,0.080000,0.022500,WARNING
0.510000,0.109135,-0.043519,0.135000,0.055000,-0.005000,WARNING
0.520000,0.116111,-0.019345,0.100000,0.050000,-0.005000,WARNING
0.530000,0.117454,-0.089637,0.110000,0.075000,0.012500,WARNING
0.540000,0.113709,0.022358,0.125000,0.070000,0.002500,WARNING
0.550000,0.103830,0.011435,0.115000,0.065000,0.015000,WARNING
0.560000,0.091952,0.112049,0.115000,0.115000,-0.002500,WARNING
0.570000,0.087243,0.098818,0.110000,0.055000,0.005000,WARNING
0.580000,0.091717,0.107071,0.115000,0.045000,0.002500,WARNING
0.590000,0.107439,0.109539,0.125000,0.040000,0.002500,WARNING
0.600000,0.137684,0.096477,0.180000,0.070000,0.005000,WARNING
0.610000,0.176735,0.019909,0.210000,0.080000,0.007500,WARNING
0.620000,0.213696,-0.059951,0.205000,0.055000,0.015000,WARNING
0.630000,0.243779,-0.039008,0.215000,0.120000,0.012500,WARNING
0.640000,0.270492,0.000198,0.300000,0.060000,0.022500,WARNING
0.650000,0.296267,-0.077689,0.265000,0.090000,0.020000,WARNING
0.660000,0.318519,-0.088675,0.345000,0.105000,0.017500,WARNING
0.670000,0.331150,-0.183722,0.375000,0.095000,0.027500,WARNING
0.680000,0.325702,-0.153044,0.350000,0.085000,0.012500,WARNING
0.690000,0.300536,-0.143496,0.305000,0.105000,0.015000,WARNING
0.700000,0.261240,-0.104838,0.280000,0.090000,0.015000,WARNING
0.710000,0.209721,-0.059996,0.240000,0.030000,0.012500,WARNING
0.720000,0.152143,0.068155,0.155000,0.110000,0.005000,WARNING
0.730000,0.098723,0.085758,0.135000,0.045000,0.010000,WARNING
0.740000,0.053134,0.156144,0.060000,0.050000,-0.002500,WARNING
0.750000,0.018010,0.060606,0.010000,0.075000,0.012500,WARNING
0.760000,-0.007326,0.094337,-0.025000,0.085000,-0.000000,WARNING
0.770000,-0.026026,0.121854,-0.025000,0.050000,-0.010000,WARNING
0.780000,-0.030739,0.238699,0.010000,0.015000,-0.007500,WARNING
0.790000,-0.011751,0.195293,-0.005000,0.075000,-0.012500,WARNING
0.800000,0.025383,0.135622,0.050000,0.050000,0.005000,WARNING
0.810000,0.070856,0.061427,0.120000,0.045000,-0.017500,WARNING
0.820000,0.125320,0.031201,0.105000,0.075000,0.015000,WARNING
0.830000,0.184792,-0.080947,0.185000,0.110000,0.007500,WARNING
0.840000,0.236367,-0.115508,0.240000,0.070000,-0.005000,WARNING
0.850000,0.274347,-0.025353,0.290000,0.085000,0.030000,WARNING
0.860000,0.304631,-0.084122,0.330000,0.080000,0.025000,WARNING
0.870000,0.333075,-0.084325,0.315000,0.110000,0.012500,WARNING
0.880000,0.353788,-0.110998,0.370000,0.135000,0.027500,WARNING
0.890000,0.359209,-0.096881,0.345000,0.080000,0.025000,WARNING
0.900000,0.353032,-0.029858,0.365000,0.090000,0.035000,WARNING
0.910000,0.340129,-0.126980,0.315000,0.100000,0.032500,WARNING
0.920000,0.317633,-0.057712,0.305000,0.060000,0.022500,WARNING
0.930000,0.285138,-0.044866,0.310000,0.080000,0.030000,WARNING
0.940000,0.242696,-0.116153,0.245000,0.105000,0.012500,WARNING
0.950000,0.189726,-0.047954,0.200000,0.055000,0.010000,WARNING
0.960000,0.131838,-0.002661,0.120000,0.085000,0.002500,WARNING
0.970000,0.073724,0.040778,0.110000,0.060000,0.005000,WARNING
0.980000,0.022335,0.131525,0.015000,0.085000,-0.005000,WARNING
0.990000,-0.014899,0.100512,-0.030000,0.060000,-0.010000,WARNING
1.000000,-0.038253,0.144144,-0.030000,0.060000,-0.010000,WARNING
1.010000,-0.049416,0.179707,-0.005000,0.040000,-0.015000,WARNING
1.020000,-0.044716,0.115140,-0.050000,0.055000,-0.017500,WARNING
1.030000,-0.023358,0.086280,-0.025000,0.060000,-0.012500,WARNING
1.040000,0.006667,0.073134,-0.020000,0.085000,-0.007500,WARNING
1.050000,0.043016,0.133824,0.035000,0.065000,0.020000,WARNING
1.060000,0.090826,0.082646,0.110000,0.055000,-0.027500,WARNING
1.070000,0.149678,0.038247,0.120000,0.085000,0.005000,WARNING
1.080000,0.211381,-0.074871,0.260000,0.090000,0.027500,WARNING
1.090000,0.270125,0.017027,0.295000,0.085000,0.022500,WARNING
1.100000,0.323820,-0.038482,0.305000,0.070000,0.015000,WARNING
1.110000,0.372235,0.004562,0.370000,0.110000,0.012500,WARNING
1.120000,0.419179,0.021789,0.435000,0.105000,0.027500,WARNING
1.130000,0.464997,-0.077082,0.470000,0.095000,0.035000,WARNING
1.140000,0.500823,-0.220376,0.515000,0.110000,0.047500,WARNING
1.150000,0.513562,-0.291907,0.510000,0.135000,0.050000,WARNING
1.160000,0.498874,-0.228969,0.475000,0.120000,0.045000,WARNING
1.170000,0.458153,-0.283781,0.465000,0.090000,0.025000,WARNING
1.180000,0.392443,-0.119598,0.405000,0.115000,0.025000,WARNING
1.190000,0.311407,-0.006062,0.315000,0.115000,0.020000,WARNING
1.200000,0.225084,-0.017061,0.230000,0.080000,0.015000,WARNING
1.210000,0.135734,0.067812,0.165000,0.035000,0.002500,WARNING
1.220000,0.052727,0.198973,0.060000,0.060000,-0.007500,WARNING
1.230000,-0.010909,0.247352,-0.020000,0.055000,-0.002500,WARNING
1.240000,-0.051885,0.237331,-0.030000,0.015000,-0.015000,WARNING
1.250000,-0.070655,0.287083,-0.045000,0.045000,-0.000000,WARNING
1.260000,-0.069571,0.150898,-0.050000,0.035000,-0.005000,WARNING
1.270000,-0.052565,0.184734,-0.090000,0.055000,-0.025000,WARNING
1.280000,-0.019931,0.213656,-0.055000,0.040000,-0.015000,WARNING
1.290000,0.027312,0.118502,0.045000,0.065000,-0.007500,WARNING
1.300000,0.084553,0.055007,0.065000,0.055000,0.000000,WARNING
1.310000,0.147379,0.113139,0.165000,0.100000,0.015000,WARNING
1.320000,0.211250,0.015776,0.200000,0.050000,0.015000,WARNING
1.330000,0.275989,0.040722,0.315000,0.060000,0.020000,WARNING
1.340000,0.343302,-0.119548,0.335000,0.110000,0.037500,WARNING
1.350000,0.403374,-0.147673,0.395000,0.050000,0.040000,WARNING
1.360000,0.443588,-0.214998,0.430000,0.120000,0.027500,WARNING
1.370000,0.466888,-0.147988,0.460000,0.135000,0.050000,WARNING
1.380000,0.483883,-0.162753,0.470000,0.130000,0.042500,WARNING
1.390000,0.491193,-0.178541,0.495000,0.080000,0.037500,WARNING
1.400000,0.478343,-0.165367,0.480000,0.095000,0.040000,WARNING
1.410000,0.446161,-0.155675,0.440000,0.090000,0.030000,WARNING
1.420000,0.393173,-0.179290,0.405000,0.090000,0.032500,WARNING
1.430000,0.317357,-0.118571,0.330000,0.065000,0.022500,WARNING
1.440000,0.235657,-0.074893,0.255000,0.060000,0.012500,WARNING
1.450000,0.162106,0.065128,0.180000,0.085000,0.012500,WARNING
1.460000,0.094128,0.081308,0.110000,0.035000,-0.010000,WARNING
1.470000,0.035007,0.126065,0.020000,0.040000,-0.002500,WARNING
1.480000,-0.007679,0.188794,-0.010000,0.020000,-0.002500,WARNING
1.490000,-0.034773,0.183011,-0.070000,-0.005000,-0.002500,WARNING
1.500000,-0.046186,0.203265,-0.050000,0.040000,-0.022500,WARNING
1.510000,-0.042008,0.192006,-0.045000,0.050000,0.007500,WARNING
1.520000,-0.024621,0.180722,-0.005000,0.045000,0.002500,WARNING
1.530000,0.005283,0.115902,-0.000000,0.065000,-0.015000,WARNING
1.540000,0.044613,0.089032,0.035000,0.040000,0.002500,WARNING
1.550000,0.094334,0.086938,0.090000,0.040000,-0.005000,WARNING
1.560000,0.159385,0.064086,0.150000,0.060000,0.002500,WARNING
1.570000,0.234882,0.000626,0.220000,0.035000,0.010000,WARNING
1.580000,0.308292,-0.127867,0.270000,0.045000,0.037500,WARNING
1.590000,0.373521,-0.149467,0.365000,0.070000,0.030000,WARNING
1.600000,0.423734,-0.189806,0.455000,0.065000,0.042500,WARNING
1.610000,0.450129,-0.153749,0.460000,0.075000,0.027500,WARNING
1.620000,0.455187,-0.158585,0.430000,0.050000,0.055000,WARNING
1.630000,0.445144,-0.098801,0.485000,0.040000,0.057500,WARNING
1.640000,0.426525,-0.073811,0.420000,0.100000,0.037500,WARNING
1.650000,0.403854,-0.044355,0.395000,0.075000,0.042500,WARNING
1.660000,0.373113,-0.162482,0.375000,0.070000,0.037500,WARNING
1.670000,0.331480,-0.063517,0.355000,0.075000,0.022500,WARNING
1.680000,0.281755,-0.060400,0.265000,0.040000,0.030000,WARNING
1.690000,0.229009,0.049876,0.265000,0.065000,0.042500,WARNING
1.700000,0.182015,0.122159,0.210000,0.045000,-0.005000,WARNING
1.710000,0.144136,0.046402,0.105000,0.080000,0.012500,WARNING
1.720000,0.110767,-0.000745,0.110000,0.075000,0.020000,WARNING
1.730000,0.077499,-0.058993,0.095000,0.055000,-0.005000,WARNING
1.740000,0.039658,-0.047693,0.085000,0.025000,-0.015000,WARNING
1.750000,0.001946,0.102475,0.015000,0.020000,0.017500,WARNING
1.760000,-0.028146,0.101963,-0.045000,0.045000,0.010000,WARNING
1.770000,-0.049280,0.179122,-0.085000,0.010000,-0.025000,WARNING
1.780000,-0.051891,0.185782,-0.090000,0.020000,-0.012500,WARNING
1.790000,-0.031058,0.155450,0.005000,0.055000,-0.015000,WARNING
1.800000,0.003898,0.116722,-0.030000,0.010000,0.005000,WARNING
1.810000,0.047565,0.102389,0.050000,0.010000,0.002500,WARNING
1.820000,0.099096,0.017049,0.100000,0.025000,0.012500,WARNING
1.830000,0.154960,-0.019089,0.170000,-0.000000,0.032500,WARNING
1.840000,0.210511,-0.022298,0.200000,0.015000,0.005000,WARNING
1.850000,0.263475,-0.045878,0.260000,0.070000,0.030000,WARNING
1.860000,0.314560,-0.069198,0.295000,0.065000,0.010000,WARNING
1.870000,0.360323,-0.166386,0.325000,0.050000,0.037500,WARNING
1.880000,0.389543,-0.204391,0.375000,0.070000,0.040000,WARNING
1.890000,0.393062,-0.203400,0.365000,0.050000,0.042500,WARNING
1.900000,0.374879,-0.188534,0.395000,0.090000,0.042500,WARNING
1.910000,0.345163,-0.104486,0.355000,0.070000,0.045000,WARNING
1.920000,0.307833,-0.027827,0.270000,0.070000,0.037500,WARNING
1.930000,0.263821,0.076494,0.255000,0.045000,0.025000,WARNING
1.940000,0.219580,-0.004857,0.235000,0.035000,0.015000,WARNING
1.950000,0.178920,-0.030119,0.160000,0.015000,0.007500,WARNING
1.960000,0.141594,0.069608,0.095000,0.030000,0.015000,WARNING
1.970000,0.110848,0.132401,0.100000,0.050000,0.010000,WARNING
1.980000,0.085463,0.052327,0.075000,0.020000,0.010000,WARNING
1.990000,0.063204,0.115917,0.050000,0.025000,0.002500,WARNING
2.000000,0.080641,15.062430,0.085000,0.005000,0.000000,WARNING
2.010000,1.321742,4.834857,1.315000,0.155000,0.120000,WARNING
2.020000,2.463734,-1.877570,2.455000,0.310000,0.205000,WARNING
2.030000,3.424442,-2.441617,3.400000,0.405000,0.310000,WARNING
2.040000,4.140816,-2.947030,4.140000,0.530000,0.375000,WARNING
2.050000,4.566078,-3.269125,4.580000,0.535000,0.405000,WARNING
2.060000,4.667819,-3.377598,4.670000,0.595000,0.420000,WARNING
2.070000,4.432691,-3.143945,4.445000,0.550000,0.395000,WARNING
2.080000,3.878105,-2.591329,3.870000,0.495000,0.325000,WARNING
2.090000,3.059851,-1.926679,3.045000,0.380000,0.277500,WARNING
2.100000,2.056408,-1.125995,2.025000,0.310000,0.192500,WARNING
2.110000,0.941229,-0.316970,0.950000,0.130000,0.095000,WARNING
2.120000,-0.210681,0.425624,-0.230000,0.005000,-0.027500,WARNING
2.130000,-1.315428,1.286777,-1.310000,-0.145000,-0.117500,WARNING
2.140000,-2.295648,2.001677,-2.320000,-0.240000,-0.190000,WARNING
2.150000,-3.079398,2.539782,-3.080000,-0.345000,-0.277500,WARNING
2.160000,-3.609541,2.842527,-3.635000,-0.410000,-0.332500,WARNING
2.170000,-3.853813,2.977638,-3.870000,-0.450000,-0.360000,WARNING
2.180000,-3.798127,2.864005,-3.820000,-0.475000,-0.345000,WARNING
2.190000,-3.455609,2.554850,-3.485000,-0.395000,-0.305000,WARNING
2.200000,-2.864202,2.072350,-2.885000,-0.345000,-0.252500,WARNING
2.210000,-2.068437,1.464993,-2.095000,-0.205000,-0.182500,WARNING
2.220000,-1.125487,0.752718,-1.115000,-0.135000,-0.102500,WARNING
2.230000,-0.111151,-0.021895,-0.135000,0.000000,0.010000,WARNING
2.240000,0.900512,-0.721794,0.880000,0.130000,0.090000,WARNING
2.250000,1.844890,-1.377485,1.825000,0.220000,0.170000,WARNING
2.260000,2.654330,-1.959516,2.650000,0.385000,0.240000,WARNING
2.270000,3.265869,-2.390381,3.230000,0.400000,0.282500,WARNING
2.280000,3.637776,-2.597328,3.630000,0.460000,0.330000,WARNING
2.290000,3.753633,-2.597581,3.735000,0.455000,0.347500,WARNING
2.300000,3.613564,-2.438878,3.635000,0.435000,0.337500,WARNING
2.310000,3.229870,-2.173127,3.210000,0.375000,0.295000,WARNING
2.320000,2.634921,-1.671160,2.615000,0.330000,0.240000,WARNING
2.330000,1.875568,-1.114633,1.830000,0.230000,0.182500,WARNING
2.340000,1.007165,-0.506080,1.005000,0.140000,0.100000,WARNING
2.350000,0.094136,0.217122,0.065000,0.035000,0.020000,WARNING
2.360000,-0.798627,0.795190,-0.835000,-0.065000,-0.050000,WARNING
2.370000,-1.612927,1.333321,-1.665000,-0.195000,-0.130000,WARNING
2.380000,-2.291445,1.975343,-2.330000,-0.285000,-0.200000,WARNING
2.390000,-2.777852,2.299330,-2.790000,-0.370000,-0.237500,WARNING
2.400000,-3.034643,2.304959,-3.065000,-0.325000,-0.260000,WARNING
2.410000,-3.053119,2.322142,-3.050000,-0.375000,-0.280000,WARNING
2.420000,-2.842834,2.097823,-2.835000,-0.325000,-0.250000,WARNING
2.430000,-2.423741,1.722714,-2.455000,-0.310000,-0.207500,WARNING
2.440000,-1.832393,1.266104,-1.860000,-0.210000,-0.162500,WARNING
2.450000,-1.118844,0.688348,-1.120000,-0.110000,-0.087500,WARNING
2.460000,-0.335973,0.190302,-0.305000,-0.020000,-0.002500,WARNING
2.470000,0.463913,-0.414463,0.465000,0.055000,0.055000,WARNING
2.480000,1.225161,-0.909682,1.235000,0.130000,0.140000,WARNING
2.490000,1.893782,-1.361306,1.835000,0.245000,0.192500,WARNING
2.500000,2.427338,-1.692083,2.385000,0.285000,0.227500,WARNING
2.510000,2.792708,-1.929214,2.775000,0.345000,0.250000,WARNING
2.520000,2.969032,-2.059663,2.940000,0.360000,0.277500,WARNING
2.530000,2.947065,-1.986187,2.925000,0.325000,0.277500,WARNING
2.540000,2.727895,-1.813186,2.725000,0.320000,0.260000,WARNING
2.550000,2.329282,-1.460623,2.305000,0.330000,0.222500,WARNING
2.560000,1.783903,-1.069840,1.780000,0.230000,0.170000,WARNING
2.570000,1.134998,-0.484952,1.145000,0.135000,0.120000,WARNING
2.580000,0.435462,-0.011949,0.425000,0.070000,0.042500,WARNING
2.590000,-0.260241,0.497008,-0.285000,-0.050000,-0.010000,WARNING
2.600000,-0.902956,0.961998,-0.940000,-0.110000,-0.097500,WARNING
2.610000,-1.447378,1.352828,-1.470000,-0.130000,-0.130000,WARNING
2.620000,-1.859892,1.554064,-1.865000,-0.215000,-0.160000,WARNING
2.630000,-2.118721,1.701215,-2.135000,-0.265000,-0.177500,WARNING
2.640000,-2.206987,1.766209,-2.190000,-0.285000,-0.187500,WARNING
2.650000,-2.118567,1.645436,-2.175000,-0.245000,-0.180000,WARNING
2.660000,-1.864696,1.448078,-1.895000,-0.220000,-0.147500,WARNING
2.670000,-1.468677,1.138639,-1.455000,-0.220000,-0.140000,WARNING
2.680000,-0.961785,0.701148,-0.995000,-0.125000,-0.082500,WARNING
2.690000,-0.385967,0.222765,-0.425000,-0.060000,-0.035000,WARNING
2.700000,0.215922,-0.121174,0.195000,0.015000,0.032500,WARNING
2.710000,0.803531,-0.610051,0.795000,0.065000,0.082500,WARNING
2.720000,1.332141,-1.077692,1.320000,0.160000,0.117500,WARNING
2.730000,1.758128,-1.369535,1.740000,0.200000,0.170000,WARNING
2.740000,2.050196,-1.406367,2.005000,0.260000,0.185000,WARNING
2.750000,2.191799,-1.520055,2.220000,0.230000,0.197500,WARNING
2.760000,2.182683,-1.493576,2.205000,0.215000,0.207500,WARNING
2.770000,2.031373,-1.401942,2.000000,0.225000,0.202500,WARNING
2.780000,1.742606,-1.170514,1.745000,0.185000,0.170000,WARNING
2.790000,1.338936,-0.814095,1.330000,0.145000,0.110000,WARNING
2.800000,0.858137,-0.452210,0.840000,0.125000,0.075000,WARNING
2.810000,0.329348,-0.078625,0.340000,0.015000,0.040000,WARNING
2.820000,-0.209984,0.334272,-0.235000,-0.060000,-0.020000,WARNING
2.830000,-0.714772,0.734410,-0.730000,-0.110000,-0.060000,WARNING
2.840000,-1.148510,1.070413,-1.130000,-0.165000,-0.102500,WARNING
2.850000,-1.478421,1.329915,-1.470000,-0.185000,-0.122500,WARNING
2.860000,-1.674871,1.481276,-1.690000,-0.225000,-0.130000,WARNING
2.870000,-1.724746,1.413553,-1.715000,-0.210000,-0.142500,WARNING
2.880000,-1.634647,1.299668,-1.590000,-0.245000,-0.147500,WARNING
2.890000,-1.419348,0.984401,-1.430000,-0.200000,-0.147500,WARNING
2.900000,-1.099978,0.726353,-1.110000,-0.150000,-0.095000,WARNING
2.910000,-0.703898,0.488415,-0.690000,-0.100000,-0.055000,WARNING
2.920000,-0.259812,0.143387,-0.265000,-0.075000,-0.007500,WARNING
2.930000,0.200823,-0.221540,0.210000,-0.015000,0.002500,WARNING
2.940000,0.644427,-0.437366,0.615000,0.030000,0.050000,WARNING
2.950000,1.039413,-0.720107,1.045000,0.085000,0.110000,WARNING
2.960000,1.355035,-1.022602,1.345000,0.145000,0.127500,WARNING
2.970000,1.567051,-1.154499,1.545000,0.170000,0.145000,WARNING
2.980000,1.664036,-1.233667,1.685000,0.160000,0.150000,WARNING
2.990000,1.642408,-1.222134,1.630000,0.135000,0.145000,WARNING
3.000000,1.504972,-1.047454,1.540000,0.135000,0.145000,WARNING
3.010000,1.265532,-0.876566,1.270000,0.140000,0.120000,WARNING
3.020000,0.943428,-0.608373,0.925000,0.075000,0.067500,WARNING
3.030000,0.562129,-0.319881,0.550000,0.050000,0.042500,WARNING
3.040000,0.152463,-0.007653,0.140000,0.015000,0.025000,WARNING
3.050000,-0.256462,0.338818,-0.260000,-0.045000,-0.027500,WARNING
3.060000,-0.633543,0.679943,-0.625000,-0.130000,-0.057500,WARNING
3.070000,-0.945807,0.781743,-0.945000,-0.140000,-0.090000,WARNING
3.080000,-1.176557,0.920580,-1.160000,-0.170000,-0.097500,WARNING
3.090000,-1.318962,1.053995,-1.335000,-0.180000,-0.110000,WARNING
3.100000,-1.358702,1.058910,-1.345000,-0.210000,-0.107500,WARNING
3.110000,-1.290702,0.964944,-1.290000,-0.225000,-0.105000,WARNING
3.120000,-1.128880,0.818360,-1.105000,-0.145000,-0.100000,WARNING
3.130000,-0.885615,0.621694,-0.875000,-0.140000,-0.097500,WARNING
3.140000,-0.576724,0.396806,-0.540000,-0.115000,-0.047500,WARNING
3.150000,-0.226685,0.175445,-0.235000,-0.070000,0.010000,WARNING
3.160000,0.139235,-0.161168,0.170000,0.045000,0.015000,WARNING
3.170000,0.488616,-0.380724,0.485000,0.005000,0.062500,WARNING
3.180000,0.792683,-0.605810,0.815000,0.075000,0.072500,WARNING
3.190000,1.032616,-0.764955,1.045000,0.080000,0.090000,WARNING
3.200000,1.195748,-0.828436,1.165000,0.110000,0.105000,WARNING
3.210000,1.276457,-0.894564,1.315000,0.120000,0.110000,WARNING
3.220000,1.270894,-0.820642,1.290000,0.130000,0.122500,WARNING
3.230000,1.179137,-0.841170,1.160000,0.095000,0.095000,WARNING
3.240000,1.004789,-0.693202,0.985000,0.100000,0.095000,WARNING
3.250000,0.755868,-0.505726,0.710000,0.055000,0.070000,WARNING
3.260000,0.455658,-0.253077,0.485000,0.025000,0.045000,WARNING
3.270000,0.131361,-0.019601,0.120000,-0.080000,0.005000,WARNING
3.280000,-0.193900,0.248380,-0.190000,-0.080000,0.000000,WARNING
3.290000,-0.493814,0.410287,-0.525000,-0.090000,-0.055000,WARNING
3.300000,-0.750527,0.628049,-0.745000,-0.155000,-0.065000,WARNING
3.310000,-0.949750,0.750896,-0.930000,-0.145000,-0.072500,WARNING
3.320000,-1.072163,0.854008,-1.050000,-0.185000,-0.117500,WARNING
3.330000,-1.109729,0.811237,-1.105000,-0.160000,-0.112500,WARNING
3.340000,-1.067617,0.751730,-1.080000,-0.185000,-0.097500,WARNING
3.350000,-0.953829,0.635699,-0.955000,-0.160000,-0.080000,WARNING
3.360000,-0.778542,0.439900,-0.795000,-0.130000,-0.065000,WARNING
3.370000,-0.559014,0.271392,-0.595000,-0.075000,-0.037500,WARNING
3.380000,-0.315393,0.097747,-0.355000,-0.100000,-0.012500,WARNING
3.390000,-0.057918,-0.019898,-0.055000,-0.075000,-0.007500,WARNING
3.400000,0.202884,-0.153082,0.230000,-0.035000,0.022500,WARNING
3.410000,0.446434,-0.386623,0.450000,0.010000,0.040000,WARNING
3.420000,0.656388,-0.563806,0.665000,0.040000,0.067500,WARNING
3.430000,0.820619,-0.610976,0.820000,0.080000,0.087500,WARNING
3.440000,0.924582,-0.660145,0.900000,0.065000,0.080000,WARNING
3.450000,0.957253,-0.743592,0.985000,0.080000,0.092500,WARNING
3.460000,0.915740,-0.684110,0.895000,0.075000,0.092500,WARNING
3.470000,0.806079,-0.587272,0.835000,0.040000,0.075000,WARNING
3.480000,0.639645,-0.408257,0.625000,-0.005000,0.045000,WARNING
3.490000,0.430718,-0.275031,0.395000,-0.010000,0.032500,WARNING
3.500000,0.200830,-0.045724,0.205000,0.020000,0.020000,WARNING
3.510000,-0.028853,0.086042,-0.050000,-0.080000,-0.007500,WARNING
3.520000,-0.249580,0.254661,-0.215000,-0.080000,-0.032500,WARNING
3.530000,-0.453246,0.344999,-0.455000,-0.070000,-0.055000,WARNING
3.540000,-0.623208,0.446343,-0.635000,-0.150000,-0.040000,WARNING
3.550000,-0.746866,0.499788,-0.735000,-0.140000,-0.072500,WARNING
3.560000,-0.819164,0.551784,-0.795000,-0.155000,-0.080000,WARNING
3.570000,-0.836865,0.606232,-0.855000,-0.140000,-0.057500,WARNING
3.580000,-0.790663,0.680155,-0.780000,-0.165000,-0.065000,WARNING
3.590000,-0.668739,0.621612,-0.680000,-0.140000,-0.072500,WARNING
3.600000,-0.477050,0.406455,-0.475000,-0.100000,-0.035000,WARNING
3.610000,-0.243077,0.123387,-0.255000,-0.055000,-0.025000,WARNING
3.620000,0.002873,-0.018843,-0.015000,-0.060000,0.005000,WARNING
3.630000,0.243673,-0.198530,0.240000,-0.020000,0.015000,WARNING
3.640000,0.465298,-0.349079,0.470000,0.015000,0.045000,WARNING
3.650000,0.649872,-0.407600,0.635000,0.035000,0.045000,WARNING
3.660000,0.786872,-0.553023,0.780000,0.025000,0.075000,WARNING
3.670000,0.872527,-0.574242,0.855000,0.065000,0.065000,WARNING
3.680000,0.902087,-0.593246,0.885000,0.090000,0.080000,WARNING
3.690000,0.870087,-0.662307,0.825000,0.070000,0.080000,WARNING
3.700000,0.775539,-0.606256,0.750000,0.025000,0.067500,WARNING
3.710000,0.623195,-0.474723,0.650000,0.035000,0.055000,WARNING
3.720000,0.424245,-0.306653,0.440000,0.010000,0.002500,WARNING
3.730000,0.195025,-0.098981,0.235000,-0.020000,0.005000,WARNING
3.740000,-0.045650,0.092089,-0.060000,-0.070000,-0.002500,WARNING
3.750000,-0.277984,0.264715,-0.265000,-0.085000,-0.027500,WARNING
3.760000,-0.486847,0.366340,-0.490000,-0.130000,-0.042500,WARNING
3.770000,-0.657445,0.467511,-0.640000,-0.190000,-0.062500,WARNING
3.780000,-0.775980,0.568287,-0.780000,-0.145000,-0.082500,WARNING
