timestamp,true_displacement,vibration,optical_x,optical_y,optical_rotation,scenario
0.530000,-0.206006,0.261231,-0.205000,0.010000,-0.025000,CRITICAL
0.540000,-0.092921,0.057001,-0.130000,0.035000,-0.005000,CRITICAL
0.550000,0.029175,0.001341,0.025000,0.040000,0.025000,CRITICAL
0.560000,0.145579,0.091905,0.175000,0.070000,0.017500,CRITICAL
0.570000,0.271107,0.203162,0.280000,0.060000,0.035000,CRITICAL
0.580000,0.410713,-0.028656,0.415000,0.125000,0.060000,CRITICAL
0.590000,0.549684,-0.168715,0.605000,0.130000,0.080000,CRITICAL
0.600000,0.668140,-0.098810,0.640000,0.135000,0.082500,CRITICAL
0.610000,0.768580,-0.122771,0.765000,0.145000,0.092500,CRITICAL
0.620000,0.863289,-0.258118,0.825000,0.130000,0.135000,CRITICAL
0.630000,0.934740,-0.358743,0.930000,0.170000,0.127500,CRITICAL
0.640000,0.964449,-0.332203,0.925000,0.200000,0.130000,CRITICAL
0.650000,0.958302,-0.415796,0.960000,0.215000,0.127500,CRITICAL
0.660000,0.917943,-0.487977,0.950000,0.135000,0.115000,CRITICAL
0.670000,0.830921,-0.403272,0.835000,0.145000,0.142500,CRITICAL
0.680000,0.697664,-0.173168,0.715000,0.120000,0.110000,CRITICAL
0.690000,0.544213,0.041074,0.510000,0.110000,0.097500,CRITICAL
0.700000,0.404706,0.146884,0.375000,0.160000,0.077500,CRITICAL
0.710000,0.282808,0.151755,0.270000,0.110000,0.032500,CRITICAL
0.720000,0.165330,0.011783,0.155000,0.040000,0.040000,CRITICAL
0.730000,0.050724,0.005511,0.115000,0.055000,0.002500,CRITICAL
0.740000,-0.061669,0.134435,-0.080000,0.025000,-0.017500,CRITICAL
0.750000,-0.170387,0.235012,-0.190000,0.010000,-0.017500,CRITICAL
0.760000,-0.257747,0.361807,-0.275000,0.005000,-0.042500,CRITICAL
0.770000,-0.308188,0.281988,-0.330000,0.060000,-0.055000,CRITICAL
0.780000,-0.332070,0.250010,-0.330000,0.020000,-0.042500,CRITICAL
0.790000,-0.336743,0.336532,-0.360000,0.010000,-0.055000,CRITICAL
0.800000,-0.308848,0.291005,-0.335000,-0.020000,-0.042500,CRITICAL
0.810000,-0.239006,0.194140,-0.245000,0.050000,-0.037500,CRITICAL
0.820000,-0.144163,0.113633,-0.130000,0.080000,-0.012500,CRITICAL
0.830000,-0.045656,0.053486,-0.080000,0.070000,-0.002500,CRITICAL
0.840000,0.055744,-0.000934,0.050000,0.080000,0.030000,CRITICAL
0.850000,0.153633,-0.099072,0.165000,0.070000,0.035000,CRITICAL
0.860000,0.231270,-0.135138,0.290000,0.085000,0.027500,CRITICAL
0.870000,0.290295,-0.137878,0.270000,0.070000,0.010000,CRITICAL
0.880000,0.339301,-0.010790,0.345000,0.085000,0.045000,CRITICAL
0.890000,0.385374,0.008728,0.400000,0.140000,0.062500,CRITICAL
0.900000,0.438383,-0.132539,0.455000,0.130000,0.067500,CRITICAL
0.910000,0.488093,-0.154972,0.515000,0.150000,0.075000,CRITICAL
0.920000,0.517586,-0.249432,0.495000,0.130000,0.087500,CRITICAL
0.930000,0.520550,-0.251910,0.470000,0.090000,0.052500,CRITICAL
0.940000,0.490991,-0.248399,0.490000,0.105000,0.077500,CRITICAL
0.950000,0.436539,-0.163200,0.440000,0.135000,0.052500,CRITICAL
0.960000,0.372632,-0.086642,0.345000,0.125000,0.052500,CRITICAL
0.970000,0.290175,-0.302743,0.295000,0.115000,0.052500,CRITICAL
0.980000,0.170298,-0.220815,0.140000,0.050000,0.017500,CRITICAL
0.990000,0.025445,-0.025748,0.010000,0.130000,0.007500,CRITICAL
1.000000,-0.122453,-0.049972,-0.160000,0.015000,-0.022500,CRITICAL
1.010000,-0.270753,0.155207,-0.300000,0.035000,-0.035000,CRITICAL
1.020000,-0.405231,0.282238,-0.400000,-0.015000,-0.065000,CRITICAL
1.030000,-0.506781,0.302012,-0.520000,-0.030000,-0.090000,CRITICAL
1.040000,-0.578424,0.283374,-0.570000,0.025000,-0.052500,CRITICAL
1.050000,-0.625968,0.258724,-0.625000,-0.010000,-0.055000,CRITICAL
1.060000,-0.640790,0.359742,-0.630000,0.015000,-0.090000,CRITICAL
1.070000,-0.616501,0.290926,-0.645000,-0.010000,-0.077500,CRITICAL
1.080000,-0.569218,0.130423,-0.580000,-0.015000,-0.057500,CRITICAL
1.090000,-0.509906,0.326589,-0.490000,0.050000,-0.060000,CRITICAL
1.100000,-0.420687,0.378458,-0.405000,0.025000,-0.052500,CRITICAL
1.110000,-0.287898,0.395064,-0.315000,0.020000,-0.042500,CRITICAL
1.120000,-0.116626,0.309871,-0.170000,0.010000,-0.022500,CRITICAL
1.130000,0.089605,0.116081,0.095000,0.055000,0.027500,CRITICAL
1.140000,0.311015,-0.091528,0.315000,0.070000,0.042500,CRITICAL
1.150000,0.515746,-0.236882,0.515000,0.145000,0.082500,CRITICAL
1.160000,0.693796,-0.254513,0.645000,0.145000,0.122500,CRITICAL
1.170000,0.842682,-0.256924,0.835000,0.185000,0.122500,CRITICAL
1.180000,0.963026,-0.245064,0.980000,0.215000,0.115000,CRITICAL
1.190000,1.065028,-0.124475,1.060000,0.190000,0.167500,CRITICAL
1.200000,1.149321,-0.229988,1.130000,0.195000,0.187500,CRITICAL
1.210000,1.208244,-0.392637,1.215000,0.220000,0.165000,CRITICAL
1.220000,1.230483,-0.405058,1.195000,0.260000,0.182500,CRITICAL
1.230000,1.205308,-0.485912,1.245000,0.210000,0.175000,CRITICAL
1.240000,1.129192,-0.524791,1.135000,0.220000,0.182500,CRITICAL
1.250000,0.996518,-0.496994,0.960000,0.195000,0.142500,CRITICAL
1.260000,0.805757,-0.403837,0.865000,0.210000,0.122500,CRITICAL
1.270000,0.573599,-0.240787,0.580000,0.125000,0.077500,CRITICAL
1.280000,0.324240,-0.023989,0.295000,0.145000,0.067500,CRITICAL
1.290000,0.070955,-0.015732,0.075000,0.105000,0.027500,CRITICAL
1.300000,-0.182494,0.074614,-0.195000,0.035000,-0.017500,CRITICAL
1.310000,-0.432766,0.265400,-0.435000,0.005000,-0.030000,CRITICAL
1.320000,-0.659607,0.391912,-0.665000,-0.020000,-0.090000,CRITICAL
1.330000,-0.841643,0.474193,-0.860000,-0.075000,-0.135000,CRITICAL
1.340000,-0.975260,0.585917,-0.965000,-0.065000,-0.122500,CRITICAL
1.350000,-1.057950,0.547590,-1.070000,-0.080000,-0.132500,CRITICAL
1.360000,-1.087374,0.522391,-1.095000,-0.075000,-0.170000,CRITICAL
1.370000,-1.066917,0.426852,-1.105000,-0.040000,-0.147500,CRITICAL
1.380000,-1.005287,0.416187,-1.000000,-0.055000,-0.135000,CRITICAL
1.390000,-0.902078,0.408737,-0.925000,-0.050000,-0.127500,CRITICAL
1.400000,-0.749394,0.389012,-0.755000,-0.040000,-0.107500,CRITICAL
1.410000,-0.555010,0.267121,-0.545000,-0.025000,-0.085000,CRITICAL
1.420000,-0.331595,0.104996,-0.345000,0.065000,-0.040000,CRITICAL
1.430000,-0.095172,-0.130710,-0.095000,0.005000,0.005000,CRITICAL
1.440000,0.126285,-0.152202,0.120000,0.040000,0.007500,CRITICAL
1.450000,0.312654,-0.181058,0.305000,0.050000,0.057500,CRITICAL
1.460000,0.473029,-0.170138,0.455000,0.100000,0.052500,CRITICAL
1.470000,0.624209,-0.248791,0.645000,0.140000,0.092500,CRITICAL
1.480000,0.759294,-0.331592,0.740000,0.095000,0.110000,CRITICAL
1.490000,0.857223,-0.505356,0.840000,0.145000,0.117500,CRITICAL
1.500000,0.898529,-0.539744,0.875000,0.135000,0.125000,CRITICAL
1.510000,0.886223,-0.424605,0.875000,0.145000,0.137500,CRITICAL
1.520000,0.830975,-0.392296,0.855000,0.115000,0.127500,CRITICAL
1.530000,0.740072,-0.228153,0.745000,0.145000,0.122500,CRITICAL
1.540000,0.624663,-0.242759,0.640000,0.095000,0.115000,CRITICAL
1.550000,0.484495,-0.168384,0.450000,0.085000,0.092500,CRITICAL
1.560000,0.327552,0.004097,0.250000,0.070000,0.055000,CRITICAL
1.570000,0.178926,0.241968,0.180000,0.060000,0.042500,CRITICAL
1.580000,0.050334,0.103026,0.025000,0.055000,0.042500,CRITICAL
1.590000,-0.068860,0.048754,-0.065000,0.060000,-0.012500,CRITICAL
1.600000,-0.188714,0.110716,-0.160000,0.000000,-0.042500,CRITICAL
1.610000,-0.298019,0.097608,-0.290000,-0.005000,-0.037500,CRITICAL
1.620000,-0.387097,0.013978,-0.420000,0.025000,-0.030000,CRITICAL
1.630000,-0.469341,0.003641,-0.480000,-0.020000,-0.060000,CRITICAL
1.640000,-0.553242,0.163179,-0.580000,-0.030000,-0.082500,CRITICAL
1.650000,-0.622945,0.301930,-0.600000,-0.050000,-0.077500,CRITICAL
1.660000,-0.656099,0.267283,-0.650000,-0.005000,-0.075000,CRITICAL
1.670000,-0.654690,0.183170,-0.675000,-0.045000,-0.092500,CRITICAL
1.680000,-0.636808,0.214518,-0.655000,-0.050000,-0.065000,CRITICAL
1.690000,-0.605220,0.204334,-0.630000,-0.045000,-0.092500,CRITICAL
1.700000,-0.555383,0.108468,-0.530000,-0.005000,-0.060000,CRITICAL
1.710000,-0.494521,0.068406,-0.550000,-0.010000,-0.055000,CRITICAL
1.720000,-0.433317,0.030977,-0.450000,-0.030000,-0.057500,CRITICAL
1.730000,-0.371656,0.050297,-0.410000,0.005000,-0.042500,CRITICAL
1.740000,-0.306364,0.097731,-0.305000,-0.000000,-0.030000,CRITICAL
1.750000,-0.238337,-0.038769,-0.230000,0.030000,-0.032500,CRITICAL
1.760000,-0.168452,-0.036580,-0.205000,0.035000,-0.027500,CRITICAL
1.770000,-0.102553,-0.045305,-0.150000,0.035000,0.000000,CRITICAL
1.780000,-0.043125,-0.009987,-0.080000,0.065000,-0.005000,CRITICAL
1.790000,0.018421,-0.084681,0.015000,0.050000,-0.005000,CRITICAL
1.800000,0.072242,-0.212367,0.010000,0.050000,0.030000,CRITICAL
1.810000,0.100905,-0.216067,0.085000,0.060000,0.012500,CRITICAL
1.820000,0.110515,-0.258874,0.115000,0.085000,0.020000,CRITICAL
1.830000,0.101855,-0.180273,0.075000,0.045000,0.020000,CRITICAL
1.840000,0.074907,-0.053692,0.055000,0.065000,0.010000,CRITICAL
1.850000,0.045086,0.059411,0.005000,0.030000,0.012500,CRITICAL
1.860000,0.019869,0.060525,-0.010000,0.105000,-0.007500,CRITICAL
1.870000,-0.005348,0.054654,-0.050000,0.025000,-0.025000,CRITICAL
1.880000,-0.027084,0.076071,-0.050000,0.045000,0.007500,CRITICAL
1.890000,-0.031477,0.028825,-0.075000,0.040000,-0.005000,CRITICAL
1.900000,-0.026248,-0.018455,-0.055000,0.020000,0.012500,CRITICAL
1.910000,-0.017504,0.068940,0.010000,0.025000,-0.027500,CRITICAL
1.920000,0.000931,0.100010,-0.020000,0.005000,-0.022500,CRITICAL
1.930000,0.024518,0.046901,0.010000,0.080000,0.020000,CRITICAL
1.940000,0.052877,-0.084919,0.035000,0.070000,-0.007500,CRITICAL
1.950000,0.075480,-0.210927,0.050000,0.070000,0.025000,CRITICAL
1.960000,0.076544,-0.191395,0.035000,0.065000,0.027500,CRITICAL
1.970000,0.051222,-0.247423,0.030000,0.095000,0.015000,CRITICAL
1.980000,-0.002727,-0.201440,-0.040000,-0.005000,-0.010000,CRITICAL
1.990000,-0.076061,-0.050414,-0.080000,0.015000,-0.015000,CRITICAL
2.000000,-0.159438,25.049265,-0.180000,0.030000,-0.007500,CRITICAL
2.010000,4.641737,7.053785,4.590000,0.605000,0.637500,CRITICAL
2.020000,9.183958,-4.630135,9.170000,1.130000,1.287500,CRITICAL
2.030000,13.264947,-6.429879,13.235000,1.620000,1.862500,CRITICAL
2.040000,16.704404,-7.870371,16.665000,2.015000,2.322500,CRITICAL
2.050000,19.357105,-9.066345,19.340000,2.340000,2.712500,CRITICAL
2.060000,21.108326,-9.716589,21.090000,2.590000,2.960000,CRITICAL
2.070000,21.888417,-10.018390,21.860000,2.665000,3.060000,CRITICAL
2.080000,21.665932,-9.820613,21.665000,2.590000,3.035000,CRITICAL
2.090000,20.451540,-9.026770,20.485000,2.500000,2.847500,CRITICAL
2.100000,18.340652,-7.889914,18.350000,2.240000,2.560000,CRITICAL
2.110000,15.456480,-6.661210,15.445000,1.885000,2.172500,CRITICAL
2.120000,11.912911,-5.193774,11.880000,1.435000,1.655000,CRITICAL
2.130000,7.849416,-3.368653,7.820000,0.970000,1.097500,CRITICAL
2.140000,3.445733,-1.366389,3.395000,0.440000,0.500000,CRITICAL
2.150000,-1.090850,0.653896,-1.120000,-0.075000,-0.145000,CRITICAL
2.160000,-5.558990,2.645041,-5.590000,-0.655000,-0.777500,CRITICAL
2.170000,-9.767835,4.599084,-9.790000,-1.210000,-1.360000,CRITICAL
2.180000,-13.521682,6.377948,-13.530000,-1.595000,-1.907500,CRITICAL
2.190000,-16.633492,7.738574,-16.645000,-1.930000,-2.322500,CRITICAL
2.200000,-18.972259,8.574283,-18.945000,-2.255000,-2.657500,CRITICAL
2.210000,-20.457679,9.220229,-20.460000,-2.425000,-2.867500,CRITICAL
2.220000,-21.031591,9.531888,-20.990000,-2.495000,-2.957500,CRITICAL
2.230000,-20.666095,9.306006,-20.690000,-2.495000,-2.920000,CRITICAL
2.240000,-19.374474,8.604473,-19.410000,-2.305000,-2.745000,CRITICAL
2.250000,-17.223565,7.556619,-17.240000,-2.065000,-2.422500,CRITICAL
2.260000,-14.312698,6.258454,-14.300000,-1.685000,-2.020000,CRITICAL
2.270000,-10.770182,4.558384,-10.775000,-1.250000,-1.527500,CRITICAL
2.280000,-6.771133,2.651804,-6.795000,-0.790000,-0.950000,CRITICAL
2.290000,-2.511189,0.656799,-2.535000,-0.285000,-0.340000,CRITICAL
2.300000,1.812923,-1.210658,1.810000,0.235000,0.235000,CRITICAL
2.310000,6.014818,-2.937418,6.040000,0.755000,0.832500,CRITICAL
2.320000,9.928324,-4.793371,9.930000,1.210000,1.390000,CRITICAL
2.330000,13.372078,-6.424330,13.375000,1.650000,1.875000,CRITICAL
2.340000,16.161870,-7.686866,16.155000,1.960000,2.260000,CRITICAL
2.350000,18.185461,-8.412520,18.175000,2.235000,2.565000,CRITICAL
2.360000,19.388416,-8.803944,19.395000,2.350000,2.727500,CRITICAL
2.370000,19.716061,-9.031690,19.720000,2.405000,2.765000,CRITICAL
2.380000,19.144822,-8.724676,19.155000,2.305000,2.680000,CRITICAL
2.390000,17.710598,-7.954529,17.705000,2.155000,2.467500,CRITICAL
2.400000,15.485912,-6.951921,15.495000,1.845000,2.170000,CRITICAL
2.410000,12.570740,-5.513715,12.565000,1.525000,1.765000,CRITICAL
2.420000,9.101533,-3.928375,9.090000,1.090000,1.280000,CRITICAL
2.430000,5.247026,-2.195826,5.295000,0.650000,0.727500,CRITICAL
2.440000,1.171461,-0.426553,1.190000,0.195000,0.152500,CRITICAL
2.450000,-2.957127,1.454095,-2.945000,-0.335000,-0.425000,CRITICAL
2.460000,-6.947990,3.298038,-6.930000,-0.830000,-0.985000,CRITICAL
2.470000,-10.613340,4.946638,-10.615000,-1.250000,-1.487500,CRITICAL
2.480000,-13.782600,6.366746,-13.750000,-1.670000,-1.930000,CRITICAL
2.490000,-16.312764,7.489553,-16.270000,-1.890000,-2.295000,CRITICAL
2.500000,-18.100534,8.232655,-18.105000,-2.170000,-2.550000,CRITICAL
2.510000,-19.074597,8.653763,-19.035000,-2.270000,-2.667500,CRITICAL
2.520000,-19.192895,8.631647,-19.150000,-2.340000,-2.700000,CRITICAL
2.530000,-18.444918,8.248928,-18.435000,-2.210000,-2.607500,CRITICAL
2.540000,-16.864342,7.475544,-16.895000,-2.025000,-2.385000,CRITICAL
2.550000,-14.541497,6.267383,-14.535000,-1.730000,-2.040000,CRITICAL
2.560000,-11.592968,4.905522,-11.615000,-1.370000,-1.645000,CRITICAL
2.570000,-8.156301,3.374273,-8.130000,-1.015000,-1.137500,CRITICAL
2.580000,-4.388861,1.699359,-4.405000,-0.535000,-0.625000,CRITICAL
2.590000,-0.450543,-0.026745,-0.440000,-0.070000,-0.040000,CRITICAL
2.600000,3.485329,-1.730894,3.500000,0.435000,0.480000,CRITICAL
2.610000,7.245925,-3.554201,7.240000,0.915000,1.012500,CRITICAL
2.620000,10.664152,-5.095592,10.635000,1.285000,1.462500,CRITICAL
2.630000,13.576218,-6.445893,13.610000,1.620000,1.870000,CRITICAL
2.640000,15.850305,-7.433817,15.835000,1.915000,2.195000,CRITICAL
2.650000,17.389298,-8.190439,17.370000,2.085000,2.412500,CRITICAL
2.660000,18.118221,-8.509233,18.125000,2.190000,2.510000,CRITICAL
2.670000,17.991707,-8.432933,17.990000,2.165000,2.520000,CRITICAL
2.680000,17.023508,-7.799980,16.995000,2.030000,2.385000,CRITICAL
2.690000,15.274203,-6.907134,15.265000,1.845000,2.117500,CRITICAL
2.700000,12.828895,-5.749060,12.830000,1.565000,1.777500,CRITICAL
2.710000,9.819249,-4.231871,9.820000,1.175000,1.370000,CRITICAL
2.720000,6.390632,-2.756921,6.405000,0.810000,0.867500,CRITICAL
2.730000,2.684288,-1.089316,2.670000,0.320000,0.395000,CRITICAL
2.740000,-1.132666,0.793009,-1.115000,-0.115000,-0.155000,CRITICAL
2.750000,-4.875385,2.664304,-4.835000,-0.585000,-0.697500,CRITICAL
2.760000,-8.356458,4.161309,-8.325000,-0.970000,-1.187500,CRITICAL
2.770000,-11.412159,5.505292,-11.420000,-1.355000,-1.607500,CRITICAL
2.780000,-13.917382,6.571562,-13.900000,-1.685000,-1.960000,CRITICAL
2.790000,-15.766054,7.350442,-15.755000,-1.890000,-2.222500,CRITICAL
2.800000,-16.885682,7.677008,-16.920000,-1.995000,-2.365000,CRITICAL
2.810000,-17.247305,7.839182,-17.265000,-2.100000,-2.420000,CRITICAL
2.820000,-16.835455,7.519132,-16.835000,-2.010000,-2.355000,CRITICAL
2.830000,-15.664689,7.024239,-15.645000,-1.900000,-2.205000,CRITICAL
2.840000,-13.789961,6.181825,-13.800000,-1.680000,-1.927500,CRITICAL
2.850000,-11.298093,4.957029,-11.305000,-1.425000,-1.595000,CRITICAL
2.860000,-8.318688,3.452018,-8.370000,-0.980000,-1.165000,CRITICAL
2.870000,-4.994213,1.946906,-4.995000,-0.620000,-0.715000,CRITICAL
2.880000,-1.466436,0.352248,-1.485000,-0.225000,-0.232500,CRITICAL
2.890000,2.102416,-1.338709,2.100000,0.230000,0.297500,CRITICAL
2.900000,5.538047,-2.893427,5.535000,0.675000,0.792500,CRITICAL
2.910000,8.686442,-4.252468,8.665000,1.040000,1.210000,CRITICAL
2.920000,11.416210,-5.296082,11.465000,1.345000,1.577500,CRITICAL
2.930000,13.609461,-6.372202,13.590000,1.615000,1.905000,CRITICAL
2.940000,15.165272,-7.259682,15.215000,1.800000,2.127500,CRITICAL
2.950000,16.001192,-7.791361,16.010000,1.890000,2.215000,CRITICAL
2.960000,16.061385,-7.859498,16.020000,1.930000,2.245000,CRITICAL
2.970000,15.333856,-7.426068,15.330000,1.830000,2.130000,CRITICAL
2.980000,13.867454,-6.589106,13.860000,1.640000,1.932500,CRITICAL
2.990000,11.744544,-5.534662,11.735000,1.365000,1.627500,CRITICAL
3.000000,9.063912,-4.213636,9.040000,1.070000,1.265000,CRITICAL
3.010000,5.963553,-2.703327,6.000000,0.675000,0.812500,CRITICAL
3.020000,2.598941,-1.042466,2.560000,0.300000,0.332500,CRITICAL
3.030000,-0.876052,0.579949,-0.910000,-0.145000,-0.145000,CRITICAL
3.040000,-4.295744,2.078346,-4.315000,-0.520000,-0.610000,CRITICAL
3.050000,-7.503292,3.496804,-7.465000,-0.955000,-1.050000,CRITICAL
3.060000,-10.359396,4.837338,-10.350000,-1.290000,-1.460000,CRITICAL
3.070000,-12.731267,5.878553,-12.750000,-1.550000,-1.782500,CRITICAL
3.080000,-14.520627,6.589749,-14.550000,-1.785000,-2.040000,CRITICAL
3.090000,-15.657097,7.010825,-15.615000,-1.900000,-2.197500,CRITICAL
3.100000,-16.090590,7.095410,-16.075000,-1.960000,-2.242500,CRITICAL
3.110000,-15.814920,6.997811,-15.830000,-1.905000,-2.200000,CRITICAL
3.120000,-14.847174,6.466158,-14.835000,-1.840000,-2.092500,CRITICAL
3.130000,-13.232762,5.697419,-13.200000,-1.585000,-1.862500,CRITICAL
3.140000,-11.048185,4.712358,-11.105000,-1.430000,-1.567500,CRITICAL
3.150000,-8.389804,3.554252,-8.405000,-1.010000,-1.170000,CRITICAL
3.160000,-5.381964,2.098079,-5.390000,-0.655000,-0.775000,CRITICAL
3.170000,-2.163204,0.695809,-2.150000,-0.345000,-0.320000,CRITICAL
3.180000,1.117393,-0.947534,1.095000,0.105000,0.145000,CRITICAL
3.190000,4.308335,-2.384413,4.320000,0.525000,0.590000,CRITICAL
3.200000,7.265880,-3.744437,7.250000,0.815000,1.002500,CRITICAL
3.210000,9.857928,-4.816726,9.875000,1.150000,1.362500,CRITICAL
3.220000,11.970210,-5.838908,11.930000,1.385000,1.680000,CRITICAL
3.230000,13.507291,-6.479770,13.565000,1.600000,1.892500,CRITICAL
3.240000,14.404825,-6.710686,14.390000,1.735000,2.035000,CRITICAL
3.250000,14.636514,-6.725115,14.605000,1.730000,2.032500,CRITICAL
3.260000,14.199977,-6.554548,14.155000,1.710000,1.985000,CRITICAL
3.270000,13.114623,-5.962127,13.125000,1.555000,1.820000,CRITICAL
3.280000,11.435055,-5.235715,11.450000,1.325000,1.595000,CRITICAL
3.290000,9.228080,-4.298296,9.230000,1.085000,1.280000,CRITICAL
3.300000,6.590983,-2.820611,6.555000,0.750000,0.917500,CRITICAL
3.310000,3.670971,-1.321903,3.675000,0.420000,0.502500,CRITICAL
3.320000,0.618821,-0.012837,0.670000,0.020000,0.067500,CRITICAL
3.330000,-2.432439,1.267628,-2.475000,-0.355000,-0.337500,CRITICAL
3.340000,-5.356674,2.640222,-5.355000,-0.650000,-0.755000,CRITICAL
3.350000,-8.014844,3.888640,-8.005000,-0.970000,-1.105000,CRITICAL
3.360000,-10.280257,5.008653,-10.230000,-1.270000,-1.462500,CRITICAL
3.370000,-12.048091,5.838659,-12.065000,-1.450000,-1.682500,CRITICAL
3.380000,-13.234762,6.241967,-13.195000,-1.655000,-1.855000,CRITICAL
3.390000,-13.801749,6.341426,-13.755000,-1.695000,-1.950000,CRITICAL
3.400000,-13.740205,6.234901,-13.730000,-1.680000,-1.927500,CRITICAL
3.410000,-13.069211,5.782752,-13.055000,-1.570000,-1.827500,CRITICAL
3.420000,-11.828956,5.281983,-11.780000,-1.460000,-1.655000,CRITICAL
3.430000,-10.071717,4.432406,-10.085000,-1.260000,-1.412500,CRITICAL
3.440000,-7.872451,3.446754,-7.865000,-0.995000,-1.097500,CRITICAL
3.450000,-5.326220,2.236122,-5.300000,-0.720000,-0.750000,CRITICAL
3.460000,-2.560482,0.878609,-2.575000,-0.335000,-0.370000,CRITICAL
3.470000,0.282231,-0.458037,0.305000,0.010000,0.035000,CRITICAL
3.480000,3.079029,-1.764812,3.085000,0.355000,0.430000,CRITICAL
3.490000,5.701036,-3.000239,5.730000,0.630000,0.795000,CRITICAL
3.500000,8.017971,-3.923546,8.030000,0.925000,1.127500,CRITICAL
3.510000,9.938948,-4.640294,9.950000,1.175000,1.405000,CRITICAL
3.520000,11.399485,-5.354004,11.460000,1.360000,1.600000,CRITICAL
3.530000,12.329709,-5.940853,12.335000,1.450000,1.725000,CRITICAL
3.540000,12.670712,-6.048619,12.675000,1.480000,1.757500,CRITICAL
