timestamp,true_displacement,vibration,optical_x,optical_y,optical_rotation,scenario
1.020000,0.097246,-0.035084,0.090000,0.070000,-0.005000,NORMAL
1.030000,0.105573,-0.032514,0.105000,0.070000,-0.002500,NORMAL
1.040000,0.111453,-0.026036,0.090000,0.085000,0.002500,NORMAL
1.050000,0.114422,0.016332,0.110000,0.065000,0.020000,NORMAL
1.060000,0.116306,-0.004730,0.130000,0.055000,-0.017500,NORMAL
1.070000,0.117790,-0.005051,0.095000,0.075000,0.000000,NORMAL
1.080000,0.117797,-0.053200,0.155000,0.070000,0.012500,NORMAL
1.090000,0.116045,0.027139,0.135000,0.060000,0.005000,NORMAL
1.100000,0.113293,0.002982,0.100000,0.045000,-0.002500,NORMAL
1.110000,0.110735,0.037983,0.105000,0.070000,-0.007500,NORMAL
1.120000,0.110434,0.061505,0.120000,0.065000,0.000000,NORMAL
1.130000,0.113277,0.028445,0.115000,0.050000,0.002500,NORMAL
1.140000,0.117466,-0.023959,0.130000,0.060000,0.007500,NORMAL
1.150000,0.119846,-0.044134,0.120000,0.075000,0.010000,NORMAL
1.160000,0.119291,0.001894,0.100000,0.070000,0.007500,NORMAL
1.170000,0.115934,-0.055556,0.120000,0.045000,-0.005000,NORMAL
1.180000,0.109614,0.007015,0.120000,0.075000,-0.000000,NORMAL
1.190000,0.102198,0.037313,0.105000,0.080000,0.000000,NORMAL
1.200000,0.095455,0.001997,0.100000,0.060000,0.002500,NORMAL
1.210000,0.089001,0.021911,0.110000,0.035000,-0.000000,NORMAL
1.220000,0.084202,0.058159,0.090000,0.060000,-0.002500,NORMAL
1.230000,0.083300,0.049969,0.075000,0.060000,0.005000,NORMAL
1.240000,0.086029,0.026304,0.105000,0.035000,-0.002500,NORMAL
1.250000,0.091261,0.066045,0.110000,0.060000,0.010000,NORMAL
1.260000,0.097590,-0.006817,0.110000,0.055000,0.007500,NORMAL
1.270000,0.103504,0.026063,0.075000,0.065000,-0.007500,NORMAL
1.280000,0.108772,0.049703,0.085000,0.050000,-0.002500,NORMAL
1.290000,0.113331,-0.001666,0.125000,0.065000,-0.000000,NORMAL
1.300000,0.116534,-0.020332,0.100000,0.055000,0.002500,NORMAL
1.310000,0.118095,0.044777,0.135000,0.085000,0.010000,NORMAL
1.320000,0.117938,-0.004798,0.110000,0.040000,0.005000,NORMAL
1.330000,0.117261,0.027461,0.145000,0.040000,0.002500,NORMAL
1.340000,0.117756,-0.037728,0.110000,0.075000,0.012500,NORMAL
1.350000,0.118076,-0.007652,0.110000,0.025000,0.010000,NORMAL
1.360000,0.116052,-0.038937,0.105000,0.070000,-0.002500,NORMAL
1.370000,0.113347,-0.004811,0.105000,0.080000,0.015000,NORMAL
1.380000,0.113278,-0.007967,0.105000,0.075000,0.007500,NORMAL
1.390000,0.115182,-0.002536,0.115000,0.040000,0.002500,NORMAL
1.400000,0.116244,0.005119,0.120000,0.050000,0.005000,NORMAL
1.410000,0.116282,0.003458,0.115000,0.050000,0.000000,NORMAL
1.420000,0.114291,-0.033954,0.125000,0.055000,0.005000,NORMAL
1.430000,0.108975,-0.044584,0.120000,0.040000,0.002500,NORMAL
1.440000,0.103784,-0.057709,0.120000,0.045000,0.000000,NORMAL
1.450000,0.101270,0.022859,0.115000,0.070000,0.005000,NORMAL
1.460000,0.099636,0.012375,0.110000,0.035000,-0.007500,NORMAL
1.470000,0.098645,0.006206,0.090000,0.045000,0.002500,NORMAL
1.480000,0.099267,0.024629,0.095000,0.035000,0.005000,NORMAL
1.490000,0.100483,0.012859,0.075000,0.020000,0.007500,NORMAL
1.500000,0.101765,0.027133,0.100000,0.050000,-0.007500,NORMAL
1.510000,0.102838,0.024475,0.100000,0.060000,0.015000,NORMAL
1.520000,0.103152,0.024657,0.120000,0.055000,0.010000,NORMAL
1.530000,0.102908,-0.002800,0.100000,0.065000,-0.005000,NORMAL
1.540000,0.101961,-0.003515,0.095000,0.045000,0.005000,NORMAL
1.550000,0.101426,0.010812,0.100000,0.040000,-0.005000,NORMAL
1.560000,0.103536,0.021899,0.095000,0.050000,-0.002500,NORMAL
1.570000,0.108001,0.010593,0.095000,0.025000,-0.000000,NORMAL
1.580000,0.112543,-0.049407,0.085000,0.025000,0.012500,NORMAL
1.590000,0.116496,-0.028936,0.110000,0.040000,0.005000,NORMAL
1.600000,0.118911,-0.017270,0.145000,0.030000,0.010000,NORMAL
1.610000,0.118216,0.018109,0.125000,0.035000,-0.002500,NORMAL
1.620000,0.115581,-0.003472,0.100000,0.015000,0.017500,NORMAL
1.630000,0.112897,0.009622,0.140000,0.010000,0.020000,NORMAL
1.640000,0.111821,0.013149,0.105000,0.055000,0.005000,NORMAL
1.650000,0.113166,0.038079,0.110000,0.040000,0.012500,NORMAL
1.660000,0.115269,-0.041692,0.115000,0.040000,0.010000,NORMAL
1.670000,0.116592,-0.000520,0.135000,0.045000,0.002500,NORMAL
1.680000,0.116945,-0.038749,0.105000,0.025000,0.010000,NORMAL
1.690000,0.116679,-0.002700,0.145000,0.050000,0.022500,NORMAL
1.700000,0.117097,0.031299,0.135000,0.035000,-0.010000,NORMAL
1.710000,0.118164,-0.009541,0.090000,0.065000,0.007500,NORMAL
1.720000,0.117943,-0.024770,0.115000,0.065000,0.015000,NORMAL
1.730000,0.114798,-0.056688,0.125000,0.055000,-0.002500,NORMAL
1.740000,0.107343,-0.061766,0.140000,0.035000,-0.007500,NORMAL
1.750000,0.096921,0.018576,0.110000,0.030000,0.020000,NORMAL
1.760000,0.085841,0.000871,0.075000,0.050000,0.015000,NORMAL
1.770000,0.075001,0.031593,0.050000,0.030000,-0.010000,NORMAL
1.780000,0.067497,0.034161,0.040000,0.030000,-0.002500,NORMAL
1.790000,0.065199,0.041721,0.095000,0.055000,-0.005000,NORMAL
1.800000,0.066250,0.040303,0.040000,0.020000,0.007500,NORMAL
1.810000,0.069744,0.039664,0.075000,0.015000,0.002500,NORMAL
1.820000,0.075866,-0.004204,0.080000,0.025000,0.007500,NORMAL
1.830000,0.084004,-0.005536,0.095000,-0.000000,0.020000,NORMAL
1.840000,0.093153,0.010672,0.085000,0.010000,-0.005000,NORMAL
1.850000,0.102827,0.001809,0.100000,0.045000,0.010000,NORMAL
1.860000,0.113202,-0.002609,0.100000,0.040000,-0.007500,NORMAL
1.870000,0.123300,-0.038536,0.100000,0.025000,0.010000,NORMAL
1.880000,0.130120,-0.036982,0.120000,0.035000,0.012500,NORMAL
1.890000,0.131250,-0.040681,0.110000,0.025000,0.012500,NORMAL
1.900000,0.127736,-0.060953,0.140000,0.055000,0.012500,NORMAL
1.910000,0.122216,-0.033555,0.130000,0.040000,0.017500,NORMAL
1.920000,0.115679,-0.001604,0.090000,0.045000,0.015000,NORMAL
1.930000,0.108295,0.055590,0.100000,0.030000,0.007500,NORMAL
1.940000,0.101594,0.000536,0.115000,0.020000,0.002500,NORMAL
1.950000,0.096340,-0.016962,0.080000,0.010000,-0.002500,NORMAL
1.960000,0.092186,0.035131,0.060000,0.025000,0.007500,NORMAL
1.970000,0.089638,0.061376,0.080000,0.040000,0.005000,NORMAL
1.980000,0.088033,-0.005389,0.080000,0.020000,0.007500,NORMAL
1.990000,0.086474,0.014757,0.075000,0.025000,0.002500,NORMAL
2.000000,0.090317,6.731128,0.095000,0.010000,0.000000,NORMAL
2.010000,0.275015,2.390434,0.270000,0.035000,0.017500,NORMAL
2.020000,0.437494,-0.419569,0.430000,0.065000,0.012500,NORMAL
2.030000,0.562461,-0.460124,0.545000,0.065000,0.035000,NORMAL
2.040000,0.639944,-0.527787,0.640000,0.105000,0.040000,NORMAL
2.050000,0.664277,-0.549012,0.675000,0.070000,0.035000,NORMAL
2.060000,0.633221,-0.531630,0.635000,0.105000,0.037500,NORMAL
2.070000,0.548720,-0.427493,0.560000,0.085000,0.030000,NORMAL
2.080000,0.419371,-0.262297,0.415000,0.075000,0.007500,NORMAL
2.090000,0.261748,-0.123492,0.255000,0.040000,0.017500,NORMAL
2.100000,0.095741,0.066899,0.075000,0.060000,0.012500,NORMAL
2.110000,-0.062962,0.229421,-0.055000,0.005000,0.002500,NORMAL
2.120000,-0.201249,0.308598,-0.215000,0.000000,-0.017500,NORMAL
2.130000,-0.306510,0.450480,-0.300000,-0.025000,-0.017500,NORMAL
2.140000,-0.370170,0.503197,-0.385000,-0.015000,-0.010000,NORMAL
2.150000,-0.386701,0.484766,-0.385000,-0.030000,-0.025000,NORMAL
2.160000,-0.355136,0.399302,-0.370000,-0.025000,-0.027500,NORMAL
2.170000,-0.280571,0.318102,-0.290000,-0.020000,-0.027500,NORMAL
2.180000,-0.171292,0.206691,-0.185000,-0.035000,-0.012500,NORMAL
2.190000,-0.039974,0.087873,-0.060000,0.010000,0.002500,NORMAL
2.200000,0.097927,-0.054284,0.080000,0.010000,0.010000,NORMAL
2.210000,0.229577,-0.179448,0.215000,0.060000,0.015000,NORMAL
2.220000,0.343523,-0.272200,0.355000,0.040000,0.020000,NORMAL
2.230000,0.428116,-0.357098,0.415000,0.065000,0.040000,NORMAL
2.240000,0.476340,-0.386265,0.460000,0.075000,0.035000,NORMAL
2.250000,0.486917,-0.384832,0.475000,0.055000,0.030000,NORMAL
2.260000,0.459930,-0.355846,0.455000,0.105000,0.027500,NORMAL
2.270000,0.397474,-0.295880,0.370000,0.050000,0.015000,NORMAL
2.280000,0.306444,-0.188921,0.305000,0.055000,0.020000,NORMAL
2.290000,0.198080,-0.055400,0.185000,0.030000,0.017500,NORMAL
2.300000,0.084323,0.062276,0.100000,0.010000,0.012500,NORMAL
2.310000,-0.024386,0.121320,-0.040000,-0.015000,0.002500,NORMAL
2.320000,-0.117765,0.225985,-0.135000,-0.005000,-0.005000,NORMAL
2.330000,-0.187407,0.277730,-0.220000,-0.020000,-0.002500,NORMAL
2.340000,-0.228110,0.287919,-0.230000,-0.010000,-0.007500,NORMAL
2.350000,-0.237067,0.327154,-0.260000,-0.010000,-0.007500,NORMAL
2.360000,-0.215011,0.257519,-0.245000,-0.005000,0.002500,NORMAL
2.370000,-0.166646,0.169177,-0.205000,-0.020000,0.002500,NORMAL
2.380000,-0.097546,0.189391,-0.125000,-0.020000,-0.002500,NORMAL
2.390000,-0.012573,0.094147,-0.020000,-0.030000,0.007500,NORMAL
2.400000,0.081061,-0.079451,0.060000,0.040000,0.012500,NORMAL
2.410000,0.172639,-0.117930,0.175000,0.015000,0.007500,NORMAL
2.420000,0.251792,-0.199205,0.260000,0.040000,0.020000,NORMAL
2.430000,0.311210,-0.258756,0.290000,0.020000,0.027500,NORMAL
2.440000,0.345249,-0.267446,0.325000,0.045000,0.022500,NORMAL
2.450000,0.350448,-0.290006,0.355000,0.060000,0.030000,NORMAL
2.460000,0.327512,-0.217930,0.350000,0.055000,0.040000,NORMAL
2.470000,0.280978,-0.191495,0.285000,0.030000,0.027500,NORMAL
2.480000,0.216692,-0.101683,0.225000,0.015000,0.035000,NORMAL
2.490000,0.141446,-0.032038,0.100000,0.030000,0.025000,NORMAL
2.500000,0.063816,0.049831,0.030000,0.000000,0.010000,NORMAL
2.510000,-0.008007,0.113548,-0.020000,0.005000,-0.002500,NORMAL
2.520000,-0.066803,0.153208,-0.085000,-0.010000,0.002500,NORMAL
2.530000,-0.107467,0.214453,-0.125000,-0.035000,0.002500,NORMAL
2.540000,-0.127859,0.212153,-0.130000,-0.025000,0.002500,NORMAL
2.550000,-0.127226,0.212068,-0.145000,0.020000,0.000000,NORMAL
2.560000,-0.106267,0.150284,-0.105000,-0.005000,-0.000000,NORMAL
2.570000,-0.067448,0.158516,-0.055000,-0.010000,0.010000,NORMAL
2.580000,-0.014093,0.063979,-0.020000,0.010000,0.002500,NORMAL
2.590000,0.048926,-0.002298,0.030000,-0.010000,0.012500,NORMAL
2.600000,0.114970,-0.058840,0.090000,0.010000,-0.005000,NORMAL
2.610000,0.177578,-0.087544,0.165000,0.050000,0.010000,NORMAL
2.620000,0.229896,-0.154796,0.230000,0.030000,0.020000,NORMAL
2.630000,0.265873,-0.183582,0.255000,0.020000,0.025000,NORMAL
2.640000,0.282907,-0.185474,0.295000,0.015000,0.025000,NORMAL
2.650000,0.280775,-0.207888,0.240000,0.040000,0.025000,NORMAL
2.660000,0.259946,-0.174446,0.240000,0.030000,0.030000,NORMAL
2.670000,0.222571,-0.120631,0.235000,-0.010000,0.007500,NORMAL
2.680000,0.172770,-0.083912,0.150000,0.010000,0.012500,NORMAL
2.690000,0.114870,-0.050374,0.090000,-0.000000,0.007500,NORMAL
2.700000,0.054644,0.070920,0.040000,-0.005000,0.012500,NORMAL
2.710000,-0.001217,0.089558,-0.005000,-0.025000,0.007500,NORMAL
2.720000,-0.048244,0.089530,-0.055000,-0.010000,-0.005000,NORMAL
2.730000,-0.083992,0.127526,-0.095000,-0.025000,0.005000,NORMAL
2.740000,-0.106139,0.227150,-0.140000,-0.005000,-0.005000,NORMAL
2.750000,-0.112607,0.169128,-0.090000,-0.040000,-0.007500,NORMAL
2.760000,-0.101587,0.132342,-0.085000,-0.050000,0.002500,NORMAL
2.770000,-0.073538,0.084888,-0.095000,-0.025000,0.010000,NORMAL
2.780000,-0.034049,0.051292,-0.030000,-0.025000,0.007500,NORMAL
2.790000,0.012432,0.033887,0.005000,-0.015000,-0.007500,NORMAL
2.800000,0.062821,-0.003808,0.050000,0.020000,0.002500,NORMAL
2.810000,0.110354,-0.056364,0.120000,-0.010000,0.012500,NORMAL
2.820000,0.150159,-0.094907,0.135000,-0.010000,0.007500,NORMAL
2.830000,0.180204,-0.113874,0.170000,-0.000000,0.012500,NORMAL
2.840000,0.198137,-0.126539,0.210000,0.000000,0.012500,NORMAL
2.850000,0.203377,-0.120779,0.210000,0.015000,0.020000,NORMAL
2.860000,0.197835,-0.085215,0.185000,0.000000,0.027500,NORMAL
2.870000,0.182772,-0.093181,0.190000,0.015000,0.020000,NORMAL
2.880000,0.158052,-0.059600,0.195000,-0.020000,0.007500,NORMAL
2.890000,0.124919,-0.104489,0.115000,-0.010000,-0.007500,NORMAL
2.900000,0.085979,-0.061928,0.080000,-0.010000,0.007500,NORMAL
2.910000,0.044512,0.025646,0.055000,-0.010000,0.007500,NORMAL
2.920000,0.004850,0.051805,0.000000,-0.040000,0.012500,NORMAL
2.930000,-0.028969,0.055019,-0.020000,-0.035000,-0.015000,NORMAL
2.940000,-0.054001,0.137616,-0.075000,-0.045000,-0.010000,NORMAL
2.950000,-0.068217,0.151952,-0.065000,-0.045000,0.007500,NORMAL
2.960000,-0.071522,0.108509,-0.080000,-0.025000,0.000000,NORMAL
2.970000,-0.064817,0.106043,-0.080000,-0.025000,-0.002500,NORMAL
2.980000,-0.048679,0.060489,-0.035000,-0.040000,-0.002500,NORMAL
2.990000,-0.024733,0.006265,-0.035000,-0.055000,-0.005000,NORMAL
3.000000,0.004149,0.005848,0.030000,-0.040000,0.007500,NORMAL
3.010000,0.035420,-0.033458,0.040000,-0.010000,0.005000,NORMAL
3.020000,0.066004,-0.040692,0.050000,-0.025000,-0.010000,NORMAL
3.030000,0.092641,-0.066271,0.085000,-0.010000,-0.000000,NORMAL
3.040000,0.113462,-0.088636,0.105000,0.005000,0.015000,NORMAL
3.050000,0.126419,-0.082232,0.125000,-0.000000,0.002500,NORMAL
3.060000,0.130949,-0.045697,0.135000,-0.030000,0.007500,NORMAL
3.070000,0.128516,-0.102149,0.130000,-0.010000,0.002500,NORMAL
3.080000,0.118410,-0.082004,0.130000,-0.015000,0.015000,NORMAL
3.090000,0.099741,-0.037706,0.085000,-0.010000,0.012500,NORMAL
3.100000,0.076012,-0.022003,0.085000,-0.035000,0.015000,NORMAL
3.110000,0.050677,-0.000928,0.055000,-0.050000,0.010000,NORMAL
3.120000,0.024385,0.021050,0.040000,-0.010000,0.002500,NORMAL
3.130000,-0.000111,0.031124,0.010000,-0.035000,-0.012500,NORMAL
3.140000,-0.019780,0.047057,0.010000,-0.045000,0.000000,NORMAL
3.150000,-0.033235,0.083662,-0.040000,-0.045000,0.020000,NORMAL
3.160000,-0.039302,0.051900,-0.015000,0.010000,-0.000000,NORMAL
3.170000,-0.039200,0.079991,-0.045000,-0.055000,0.012500,NORMAL
3.180000,-0.034221,0.063877,-0.015000,-0.025000,-0.002500,NORMAL
3.190000,-0.024516,0.050114,-0.015000,-0.045000,-0.002500,NORMAL
3.200000,-0.010375,0.060080,-0.035000,-0.035000,-0.002500,NORMAL
3.210000,0.007826,0.026335,0.035000,-0.030000,-0.002500,NORMAL
3.220000,0.028261,0.041701,0.045000,-0.020000,0.007500,NORMAL
3.230000,0.048361,-0.043051,0.035000,-0.035000,-0.005000,NORMAL
3.240000,0.065009,-0.048918,0.050000,-0.015000,0.007500,NORMAL
3.250000,0.075163,-0.064436,0.040000,-0.025000,0.005000,NORMAL
3.260000,0.079060,-0.054979,0.100000,-0.020000,0.007500,NORMAL
3.270000,0.077696,-0.060204,0.070000,-0.070000,-0.002500,NORMAL
3.280000,0.071182,-0.033455,0.075000,-0.040000,0.017500,NORMAL
3.290000,0.061020,-0.045826,0.040000,-0.025000,-0.005000,NORMAL
3.300000,0.047440,0.007056,0.055000,-0.050000,0.005000,NORMAL
3.310000,0.030957,0.010207,0.045000,-0.030000,0.012500,NORMAL
3.320000,0.014732,0.032569,0.030000,-0.050000,-0.015000,NORMAL
3.330000,0.000412,0.006126,0.005000,-0.025000,-0.010000,NORMAL
3.340000,-0.012364,0.011919,-0.020000,-0.050000,-0.002500,NORMAL
3.350000,-0.023380,0.022590,-0.025000,-0.045000,0.002500,NORMAL
3.360000,-0.031885,0.016829,-0.045000,-0.040000,0.000000,NORMAL
3.370000,-0.038112,0.032108,-0.065000,-0.020000,0.007500,NORMAL
3.380000,-0.042512,0.018567,-0.075000,-0.060000,0.010000,NORMAL
3.390000,-0.042833,0.037584,-0.040000,-0.065000,-0.005000,NORMAL
3.400000,-0.037158,0.060232,-0.015000,-0.060000,0.002500,NORMAL
3.410000,-0.026747,0.006131,-0.025000,-0.045000,-0.002500,NORMAL
3.420000,-0.012600,-0.034995,-0.005000,-0.035000,0.005000,NORMAL
3.430000,0.004348,-0.006638,0.005000,-0.025000,0.010000,NORMAL
3.440000,0.021428,-0.000560,0.000000,-0.040000,-0.000000,NORMAL
3.450000,0.035782,-0.050634,0.055000,-0.030000,0.007500,NORMAL
3.460000,0.045627,-0.044180,0.030000,-0.030000,0.010000,NORMAL
3.470000,0.050573,-0.046905,0.070000,-0.045000,0.005000,NORMAL
3.480000,0.050850,-0.024330,0.040000,-0.060000,-0.005000,NORMAL
3.490000,0.046875,-0.056105,0.020000,-0.050000,-0.002500,NORMAL
3.500000,0.040585,-0.020511,0.045000,-0.005000,0.002500,NORMAL
3.510000,0.033687,-0.023351,0.020000,-0.060000,-0.002500,NORMAL
3.520000,0.024836,0.008839,0.050000,-0.045000,-0.005000,NORMAL
3.530000,0.012956,-0.012703,0.010000,-0.020000,-0.010000,NORMAL
3.540000,-0.000190,-0.007266,-0.010000,-0.065000,0.012500,NORMAL
3.550000,-0.013119,-0.005041,-0.005000,-0.050000,-0.005000,NORMAL
3.560000,-0.025430,0.004113,-0.005000,-0.055000,-0.005000,NORMAL
3.570000,-0.036301,0.007420,-0.050000,-0.045000,0.010000,NORMAL
3.580000,-0.042521,0.043464,-0.035000,-0.065000,0.002500,NORMAL
3.590000,-0.039594,0.060726,-0.050000,-0.060000,-0.010000,NORMAL
3.600000,-0.027123,0.043033,-0.025000,-0.045000,0.005000,NORMAL
3.610000,-0.009850,-0.011090,-0.020000,-0.030000,-0.002500,NORMAL
3.620000,0.007129,-0.003136,-0.005000,-0.055000,0.002500,NORMAL
3.630000,0.022353,-0.031533,0.020000,-0.045000,-0.002500,NORMAL
3.640000,0.035201,-0.035393,0.040000,-0.040000,0.005000,NORMAL
3.650000,0.043908,0.002869,0.030000,-0.035000,-0.007500,NORMAL
3.660000,0.048278,-0.050025,0.045000,-0.055000,0.005000,NORMAL
3.670000,0.049331,-0.037329,0.035000,-0.035000,-0.007500,NORMAL
3.680000,0.047163,-0.028123,0.035000,-0.020000,0.002500,NORMAL
3.690000,0.040947,-0.064106,0.005000,-0.030000,0.002500,NORMAL
3.700000,0.030253,-0.045442,0.010000,-0.055000,0.000000,NORMAL
